Bulk CNx_step001_speed5deg/1,
θ/2θ - °,Intensity - cps
19.5499992370605,29445.095703125
19.5599994659424,29785.787109375
19.5699996948242,29690.912109375
19.5799999237061,29174.576171875
19.5900001525879,29314.783203125
19.6000003814697,29740.81640625
19.6100006103516,29662.091796875
19.6200008392334,29449.357421875
19.6299991607666,29205.25
19.6399993896484,29412.52734375
19.6499996185303,29668.802734375
19.6599998474121,30207.501953125
19.6700000762939,29789.056640625
19.6800003051758,29514.275390625
19.6900005340576,29461.359375
19.7000007629395,29086.662109375
19.7099990844727,29069.12890625
19.7199993133545,29231.48046875
19.7299995422363,29351.859375
19.7399997711182,29445.193359375
19.75,29172.00390625
19.7600002288818,29266.515625
19.7700004577637,29427.63671875
19.7800006866455,29415.28125
19.7900009155273,29349.556640625
19.7999992370605,29395.185546875
19.8099994659424,29282.8515625
19.8199996948242,29486.04296875
19.8299999237061,29462.376953125
19.8400001525879,29119.52734375
19.8500003814697,28900.640625
19.8600006103516,29080.494140625
19.8700008392334,29331.166015625
19.8799991607666,29543.7890625
19.8899993896484,29493.412109375
19.8999996185303,29296.869140625
19.9099998474121,29020.416015625
19.9200000762939,28561.0859375
19.9300003051758,28867.123046875
19.9400005340576,29284.623046875
19.9500007629395,29018.80078125
19.9599990844727,28794.212890625
19.9699993133545,28850.87109375
19.9799995422363,29005.828125
19.9899997711182,29451.40625
20,29404.216796875
20.0100002288818,29007.529296875
20.0200004577637,29138.134765625
20.0300006866455,28967.267578125
20.0400009155273,28917.30859375
20.0499992370605,28904.83984375
20.0599994659424,28792.67578125
20.0699996948242,28885.94921875
20.0799999237061,29191.86328125
20.0900001525879,29155.63671875
20.1000003814697,29019.556640625
20.1100006103516,28989.642578125
20.1200008392334,28767.11328125
20.1299991607666,28568.212890625
20.1399993896484,28353.205078125
20.1499996185303,28200.552734375
20.1599998474121,28578.275390625
20.1700000762939,29159.857421875
20.1800003051758,29241.76953125
20.1900005340576,28992.07421875
20.2000007629395,28825.9453125
20.2099990844727,28882.712890625
20.2199993133545,28790.296875
20.2299995422363,29107.693359375
20.2399997711182,29073.68359375
20.25,28872.3125
20.2600002288818,28660.171875
20.2700004577637,28810.484375
20.2800006866455,28566.013671875
20.2900009155273,28175.76171875
20.2999992370605,28577.443359375
20.3099994659424,29098.6328125
20.3199996948242,28916.076171875
20.3299999237061,29034.697265625
20.3400001525879,28949.232421875
20.3500003814697,29051.96484375
20.3600006103516,28669.93359375
20.3700008392334,28705.33203125
20.3799991607666,28648.15234375
20.3899993896484,28480.515625
20.3999996185303,28817.33984375
20.4099998474121,28145.208984375
20.4200000762939,28330.76171875
20.4300003051758,28595.408203125
20.4400005340576,29171.541015625
20.4500007629395,28881.0859375
20.4599990844727,28791.861328125
20.4699993133545,29230.31640625
20.4799995422363,29327.14453125
20.4899997711182,28829.357421875
20.5,28895.345703125
20.5100002288818,29354.048828125
20.5200004577637,29376.92578125
20.5300006866455,28582.97265625
20.5400009155273,28245.734375
20.5499992370605,28554.87109375
20.5599994659424,28743.955078125
20.5699996948242,28480.734375
20.5799999237061,28725.037109375
20.5900001525879,28717.67578125
20.6000003814697,28515.443359375
20.6100006103516,28646.962890625
20.6200008392334,28821.30078125
20.6299991607666,28969.8125
20.6399993896484,29094.015625
20.6499996185303,29128.7109375
20.6599998474121,28649.376953125
20.6700000762939,28865.66796875
20.6800003051758,28769.373046875
20.6900005340576,29108.82421875
20.7000007629395,29119.537109375
20.7099990844727,28703.3671875
20.7199993133545,29034
20.7299995422363,29274.05078125
20.7399997711182,29073.30859375
20.75,29137.509765625
20.7600002288818,28831.6953125
20.7700004577637,28932.490234375
20.7800006866455,28929.064453125
20.7900009155273,29057.994140625
20.7999992370605,28683.900390625
20.8099994659424,28773.31640625
20.8199996948242,29243.9609375
20.8299999237061,29068.41796875
20.8400001525879,28440.1953125
20.8500003814697,29269.595703125
20.8600006103516,29304.5625
20.8700008392334,28572.234375
20.8799991607666,28832.333984375
20.8899993896484,29449.515625
20.8999996185303,29346.578125
20.9099998474121,29821.34765625
20.9200000762939,29868.958984375
20.9300003051758,29317.140625
20.9400005340576,29164.84765625
20.9500007629395,29253.435546875
20.9599990844727,29168.98828125
20.9699993133545,28954.41015625
20.9799995422363,29072.693359375
20.9899997711182,29777.89453125
21,29550.169921875
21.0100002288818,29141.44140625
21.0200004577637,29189.869140625
21.0300006866455,29125.3046875
21.0400009155273,29464.5859375
21.0499992370605,28920.2265625
21.0599994659424,29260.8671875
21.0699996948242,29799.44921875
21.0799999237061,29670.9765625
21.0900001525879,29376.365234375
21.1000003814697,29240.046875
21.1100006103516,28970.267578125
21.1200008392334,29063.33984375
21.1299991607666,29410.517578125
21.1399993896484,29407.193359375
21.1499996185303,29403.140625
21.1599998474121,29762.173828125
21.1700000762939,29936.166015625
21.1800003051758,29505.677734375
21.1900005340576,29379.263671875
21.2000007629395,30081.07421875
21.2099990844727,29797.546875
21.2199993133545,30067.4765625
21.2299995422363,29787.052734375
21.2399997711182,29981.576171875
21.25,29522.30859375
21.2600002288818,29481.125
21.2700004577637,29584.361328125
21.2800006866455,29409.2890625
21.2900009155273,29405.09375
21.2999992370605,29797.826171875
21.3099994659424,29608.89453125
21.3199996948242,29674.779296875
21.3299999237061,30135.171875
21.3400001525879,30759.41015625
21.3500003814697,30510.53125
21.3600006103516,29997.0546875
21.3700008392334,30558.796875
21.3799991607666,30601.083984375
21.3899993896484,30228.548828125
21.3999996185303,30289.732421875
21.4099998474121,29920.140625
21.4200000762939,30016.90625
21.4300003051758,30083.728515625
21.4400005340576,30489.611328125
21.4500007629395,30396.462890625
21.4599990844727,30554.013671875
21.4699993133545,30140.912109375
21.4799995422363,29843.8359375
21.4899997711182,29853.267578125
21.5,29712.333984375
21.5100002288818,29734.990234375
21.5200004577637,29473.279296875
21.5300006866455,29581.28515625
21.5400009155273,29878.583984375
21.5499992370605,30284.33203125
21.5599994659424,30911.55078125
21.5699996948242,30579.33203125
21.5799999237061,30610.365234375
21.5900001525879,30590.072265625
21.6000003814697,30506.986328125
21.6100006103516,30479.845703125
21.6200008392334,30509.4296875
21.6299991607666,30416.96484375
21.6399993896484,30539.74609375
21.6499996185303,30938.828125
21.6599998474121,30641.798828125
21.6700000762939,30490.8515625
21.6800003051758,30527.697265625
21.6900005340576,30275.3671875
21.7000007629395,30256.68359375
21.7099990844727,30264.0546875
21.7199993133545,30398.55859375
21.7299995422363,30362.076171875
21.7399997711182,30092.01171875
21.75,29941.134765625
21.7600002288818,29664.083984375
21.7700004577637,29974.94921875
21.7800006866455,30134.8984375
21.7900009155273,30036.990234375
21.7999992370605,30232.1875
21.8099994659424,30394.8984375
21.8199996948242,30475.580078125
21.8299999237061,30289.212890625
21.8400001525879,30728.580078125
21.8500003814697,30335.52734375
21.8600006103516,30505.166015625
21.8700008392334,30148.2578125
21.8799991607666,30987.4921875
21.8899993896484,30549.919921875
21.8999996185303,30848.962890625
21.9099998474121,30660.146484375
21.9200000762939,30050.736328125
21.9300003051758,29514.755859375
21.9400005340576,29716.8359375
21.9500007629395,30142.0703125
21.9599990844727,29990.8515625
21.9699993133545,30253.943359375
21.9799995422363,30299.52734375
21.9899997711182,30215.720703125
22,29502.984375
22.0100002288818,29090.732421875
22.0200004577637,29373.189453125
22.0300006866455,29699.62109375
22.0400009155273,29855.078125
22.0499992370605,29321.408203125
22.0599994659424,29211.603515625
22.0699996948242,29584.134765625
22.0799999237061,29746.494140625
22.0900001525879,29859.736328125
22.1000003814697,29472.6640625
22.1100006103516,29788.373046875
22.1200008392334,29177.30859375
22.1299991607666,29452.353515625
22.1399993896484,30276.6953125
22.1499996185303,30007.970703125
22.1599998474121,28934.916015625
22.1700000762939,28685.8984375
22.1800003051758,29349.9921875
22.1900005340576,29681.8046875
22.2000007629395,29179.998046875
22.2099990844727,29138.001953125
22.2199993133545,29153.154296875
22.2299995422363,30080.625
22.2399997711182,29794.68359375
22.25,29620.15234375
22.2600002288818,29481.734375
22.2700004577637,29266.734375
22.2800006866455,29437.80078125
22.2900009155273,29453.1640625
22.2999992370605,29727.4375
22.3099994659424,29338.462890625
22.3199996948242,28580.9140625
22.3299999237061,28740.529296875
22.3400001525879,28119.423828125
22.3500003814697,28270.76171875
22.3600006103516,28556.33203125
22.3700008392334,28028.76171875
22.3799991607666,28413.53515625
22.3899993896484,29134.958984375
22.3999996185303,29257.900390625
22.4099998474121,29268.357421875
22.4200000762939,28811.671875
22.4300003051758,28423.140625
22.4400005340576,28856.130859375
22.4500007629395,29194.287109375
22.4599990844727,29092.400390625
22.4699993133545,28486.345703125
22.4799995422363,28832.072265625
22.4899997711182,29425.73828125
22.5,28187.001953125
22.5100002288818,29167.935546875
22.5200004577637,29540.1796875
22.5300006866455,29069.3359375
22.5400009155273,28793.80859375
22.5499992370605,28647.70703125
22.5599994659424,28628.494140625
22.5699996948242,29150.123046875
22.5799999237061,29285.640625
22.5900001525879,28770.056640625
22.6000003814697,28867.884765625
22.6100006103516,28884.46875
22.6200008392334,28768.99609375
22.6299991607666,28593.880859375
22.6399993896484,28099.28515625
22.6499996185303,27872.625
22.6599998474121,28644.193359375
22.6700000762939,28799.29296875
22.6800003051758,28789.7890625
22.6900005340576,28645.861328125
22.7000007629395,27929.033203125
22.7099990844727,27763.615234375
22.7199993133545,28252.150390625
22.7299995422363,28524.09765625
22.7399997711182,28521.626953125
22.75,28337.97265625
22.7600002288818,28030.6015625
22.7700004577637,28308.642578125
22.7800006866455,28457.306640625
22.7900009155273,28401.056640625
22.7999992370605,28532.865234375
22.8099994659424,28648.794921875
22.8199996948242,28772.453125
22.8299999237061,28789.73046875
22.8400001525879,28570.595703125
22.8500003814697,28931.814453125
22.8600006103516,28542.748046875
22.8700008392334,28183.14453125
22.8799991607666,28273.283203125
22.8899993896484,28838.783203125
22.8999996185303,28727.4609375
22.9099998474121,28667.623046875
22.9200000762939,28834.462890625
22.9300003051758,28396.583984375
22.9400005340576,28810.14453125
22.9500007629395,28536.3125
22.9599990844727,28246.373046875
22.9699993133545,28242.90625
22.9799995422363,28605.935546875
22.9899997711182,28835.396484375
23,28804.986328125
23.0100002288818,28837.853515625
23.0200004577637,28400.357421875
23.0300006866455,28356.578125
23.0400009155273,28147.005859375
23.0499992370605,28133.2890625
23.0599994659424,27755.166015625
23.0699996948242,28086.376953125
23.0799999237061,28088.712890625
23.0900001525879,28199.76953125
23.1000003814697,28423.927734375
23.1100006103516,28559.865234375
23.1200008392334,28434.4765625
23.1299991607666,28348.279296875
23.1399993896484,28111.79296875
23.1499996185303,28086.970703125
23.1599998474121,27992.037109375
23.1700000762939,27861.826171875
23.1800003051758,28125.541015625
23.1900005340576,28598.97265625
23.2000007629395,28475.083984375
23.2099990844727,28288.322265625
23.2199993133545,28365.166015625
23.2299995422363,28208.01953125
23.2399997711182,28596.013671875
23.25,28360.91796875
23.2600002288818,28308.591796875
23.2700004577637,28430.052734375
23.2800006866455,28604.30859375
23.2900009155273,28155.048828125
23.2999992370605,28008.63671875
23.3099994659424,28250.296875
23.3199996948242,28114.103515625
23.3299999237061,27890.71484375
23.3400001525879,28949.94921875
23.3500003814697,28654.048828125
23.3600006103516,28272.8984375
23.3700008392334,28311.259765625
23.3799991607666,28777.0859375
23.3899993896484,28706.423828125
23.3999996185303,28008.5390625
23.4099998474121,27818.65234375
23.4200000762939,27763.626953125
23.4300003051758,28128.8203125
23.4400005340576,28327.265625
23.4500007629395,28739.810546875
23.4599990844727,29069.423828125
23.4699993133545,28704.17578125
23.4799995422363,28643.158203125
23.4899997711182,28597.61328125
23.5,28717.873046875
23.5100002288818,29230.98828125
23.5200004577637,29302.05078125
23.5300006866455,28654.857421875
23.5400009155273,28714.40625
23.5499992370605,28821.251953125
23.5599994659424,28546.869140625
23.5699996948242,28759.796875
23.5799999237061,29005
23.5900001525879,29074.54296875
23.6000003814697,28999.025390625
23.6100006103516,28876.671875
23.6200008392334,28330.9921875
23.6299991607666,28474.037109375
23.6399993896484,28988.078125
23.6499996185303,29115.828125
23.6599998474121,28752.701171875
23.6700000762939,28931.9140625
23.6800003051758,28458.31640625
23.6900005340576,28193.490234375
23.7000007629395,29148.05078125
23.7099990844727,29136.55859375
23.7199993133545,28688.494140625
23.7299995422363,29008.837890625
23.7399997711182,28641.205078125
23.75,28756.78515625
23.7600002288818,28783.845703125
23.7700004577637,28702.255859375
23.7800006866455,28821.783203125
23.7900009155273,29208.296875
23.7999992370605,29207.2265625
23.8099994659424,28564.1796875
23.8199996948242,28342.80078125
23.8299999237061,28701.921875
23.8400001525879,28780.73046875
23.8500003814697,28940.427734375
23.8600006103516,28724.064453125
23.8700008392334,28191.421875
23.8799991607666,28561.10546875
23.8899993896484,29464.38671875
23.8999996185303,28670.44140625
23.9099998474121,28419.513671875
23.9200000762939,28427.056640625
23.9300003051758,28986.6328125
23.9400005340576,29225.89453125
23.9500007629395,28793.96484375
23.9599990844727,28716.916015625
23.9699993133545,28493.779296875
23.9799995422363,28065.291015625
23.9899997711182,28564.05859375
24,29196.53515625
24.0100002288818,29061.423828125
24.0200004577637,29006.1875
24.0300006866455,29501.412109375
24.0400009155273,29305.67578125
24.0499992370605,28973.580078125
24.0599994659424,29475.984375
24.0699996948242,29213.755859375
24.0799999237061,29127.421875
24.0900001525879,29387.064453125
24.1000003814697,29258.138671875
24.1100006103516,29154.521484375
24.1200008392334,29376.44140625
24.1299991607666,29027.595703125
24.1399993896484,29018.283203125
24.1499996185303,29434.16015625
24.1599998474121,29660.79296875
24.1700000762939,29430.443359375
24.1800003051758,29317.634765625
24.1900005340576,29222.357421875
24.2000007629395,29406.6875
24.2099990844727,29733.724609375
24.2199993133545,29883.123046875
24.2299995422363,29661.68359375
24.2399997711182,29314.546875
24.25,29695.763671875
24.2600002288818,29969.662109375
24.2700004577637,29794.990234375
24.2800006866455,30015.298828125
24.2900009155273,29980.525390625
24.2999992370605,30019.474609375
24.3099994659424,30198.955078125
24.3199996948242,30194.869140625
24.3299999237061,30084.96484375
24.3400001525879,30277.34765625
24.3500003814697,29880.19140625
24.3600006103516,30068.2421875
24.3700008392334,30535.57421875
24.3799991607666,30600.40234375
24.3899993896484,30276.953125
24.3999996185303,30230.759765625
24.4099998474121,30475.349609375
24.4200000762939,30670.41015625
24.4300003051758,30496.203125
24.4400005340576,30348.416015625
24.4500007629395,30465.060546875
24.4599990844727,30211.7421875
24.4699993133545,30458.314453125
24.4799995422363,30478.4140625
24.4899997711182,30309.224609375
24.5,30540.041015625
24.5100002288818,30295.158203125
24.5200004577637,30502.279296875
24.5300006866455,30615.23828125
24.5400009155273,30705.208984375
24.5499992370605,30523.65625
24.5599994659424,30431.740234375
24.5699996948242,30825.107421875
24.5799999237061,31252.09765625
24.5900001525879,31492.779296875
24.6000003814697,31376.734375
24.6100006103516,31211.669921875
24.6200008392334,30995.50390625
24.6299991607666,30967.31640625
24.6399993896484,31574.48828125
24.6499996185303,31513.21875
24.6599998474121,31193.951171875
24.6700000762939,31198.97265625
24.6800003051758,30934.884765625
24.6900005340576,30934.10546875
24.7000007629395,31366.57421875
24.7099990844727,31992.021484375
24.7199993133545,32237.3828125
24.7299995422363,31805.314453125
24.7399997711182,31904.115234375
24.75,32030.7578125
24.7600002288818,32005.728515625
24.7700004577637,32193.251953125
24.7800006866455,32458.8125
24.7900009155273,32277.404296875
24.7999992370605,31783.43359375
24.8099994659424,32093.23046875
24.8199996948242,32423.880859375
24.8299999237061,32441.1484375
24.8400001525879,32424.56640625
24.8500003814697,32300.119140625
24.8600006103516,32629.3359375
24.8700008392334,32776.6171875
24.8799991607666,32698.234375
24.8899993896484,33047.41015625
24.8999996185303,33150.3671875
24.9099998474121,33027.12109375
24.9200000762939,33507.48046875
24.9300003051758,34093.8203125
24.9400005340576,34059.87109375
24.9500007629395,33693.51953125
24.9599990844727,33693.94921875
24.9699993133545,33838.8671875
24.9799995422363,33780.2421875
24.9899997711182,33758.1015625
25,34054.5625
25.0100002288818,34092.53125
25.0200004577637,34080.2109375
25.0300006866455,34327.68359375
25.0400009155273,34534.03125
25.0499992370605,34566.359375
25.0599994659424,34930.59765625
25.0699996948242,35256.859375
25.0799999237061,34796.90625
25.0900001525879,34689.7890625
25.1000003814697,34668.98046875
25.1100006103516,34652.62890625
25.1200008392334,35171.55078125
25.1299991607666,35454.2265625
25.1399993896484,35229.10546875
25.1499996185303,35230.33984375
25.1599998474121,35306.19921875
25.1700000762939,35398.125
25.1800003051758,35838.24609375
25.1900005340576,36036.84765625
25.2000007629395,35812.3125
25.2099990844727,36050.94140625
25.2199993133545,36401.0703125
25.2299995422363,36084.73828125
25.2399997711182,36178.24609375
25.25,36638.63671875
25.2600002288818,36592.125
25.2700004577637,36571.265625
25.2800006866455,37076.46484375
25.2900009155273,37167.80078125
25.2999992370605,37167.3515625
25.3099994659424,37516.01171875
25.3199996948242,37250.0390625
25.3299999237061,36996.91015625
25.3400001525879,37703.54296875
25.3500003814697,38148.23046875
25.3600006103516,38163.234375
25.3700008392334,38483.19921875
25.3799991607666,38463.9140625
25.3899993896484,38302.359375
25.3999996185303,38646.53515625
25.4099998474121,39377.875
25.4200000762939,39748.11328125
25.4300003051758,39713.640625
25.4400005340576,39761.38671875
25.4500007629395,39795.8984375
25.4599990844727,39585.6484375
25.4699993133545,39666.625
25.4799995422363,39947.2421875
25.4899997711182,40432.76171875
25.5,40749.71484375
25.5100002288818,40906.12890625
25.5200004577637,41021.671875
25.5300006866455,40984.765625
25.5400009155273,41435.66796875
25.5499992370605,41804.8671875
25.5599994659424,41654.03515625
25.5699996948242,41786.9765625
25.5799999237061,42330.6328125
25.5900001525879,42416.359375
25.6000003814697,42497.2890625
25.6100006103516,43060.15625
25.6200008392334,43538.56640625
25.6299991607666,43652.04296875
25.6399993896484,43731.6796875
25.6499996185303,43782.91015625
25.6599998474121,43724.98046875
25.6700000762939,44113.359375
25.6800003051758,44476.0546875
25.6900005340576,44333.109375
25.7000007629395,44501.96875
25.7099990844727,45463.9921875
25.7199993133545,45757.04296875
25.7299995422363,45362.87890625
25.7399997711182,45532.53125
25.75,46004.4453125
25.7600002288818,46110.7734375
25.7700004577637,46517.5390625
25.7800006866455,47014.26171875
25.7900009155273,47043.69140625
25.7999992370605,46748.33203125
25.8099994659424,47059.46484375
25.8199996948242,47637.40234375
25.8299999237061,47695.8828125
25.8400001525879,48038.85546875
25.8500003814697,48574.015625
25.8600006103516,48694.078125
25.8700008392334,49006.3984375
25.8799991607666,49217.609375
25.8899993896484,49129.5546875
25.8999996185303,49081.48046875
25.9099998474121,49438.02734375
25.9200000762939,49985.015625
25.9300003051758,50319.52734375
25.9400005340576,51025.515625
25.9500007629395,51481.76953125
25.9599990844727,51598.6015625
25.9699993133545,52541.36328125
25.9799995422363,52703.83984375
25.9899997711182,52919.4609375
26,52758.625
26.0100002288818,53016.55859375
26.0200004577637,53680.953125
26.0300006866455,54495.89453125
26.0400009155273,55250.1796875
26.0499992370605,55540.40625
26.0599994659424,55422.10546875
26.0699996948242,55722.15234375
26.0799999237061,55881.015625
26.0900001525879,56282.5625
26.1000003814697,56926.984375
26.1100006103516,57032.34765625
26.1200008392334,56473.22265625
26.1299991607666,56996.83984375
26.1399993896484,58121.6015625
26.1499996185303,58281.3359375
26.1599998474121,58078.21484375
26.1700000762939,58592.421875
26.1800003051758,59204.45703125
26.1900005340576,60405.4140625
26.2000007629395,61432.15625
26.2099990844727,61372.12890625
26.2199993133545,61181.15234375
26.2299995422363,61469.4765625
26.2399997711182,61752.53515625
26.25,63121.26171875
26.2600002288818,64307.875
26.2700004577637,64746.29296875
26.2800006866455,64862.16015625
26.2900009155273,64957.35546875
26.2999992370605,65739.46875
26.3099994659424,66767.09375
26.3199996948242,67005.875
26.3299999237061,67249.7578125
26.3400001525879,68136.0859375
26.3500003814697,68827.984375
26.3600006103516,69280.453125
26.3700008392334,69722.171875
26.3799991607666,70392.890625
26.3899993896484,71583.4140625
26.3999996185303,72254.0390625
26.4099998474121,72673.5234375
26.4200000762939,72851
26.4300003051758,74340.25
26.4400005340576,75798.7265625
26.4500007629395,76528.0078125
26.4599990844727,76812.9375
26.4699993133545,77560.5703125
26.4799995422363,77977.1875
26.4899997711182,78921.2109375
26.5,80279.25
26.5100002288818,81083.0234375
26.5200004577637,81410.7421875
26.5300006866455,81711.0703125
26.5400009155273,82991.4140625
26.5499992370605,84718.125
26.5599994659424,85178.6171875
26.5699996948242,85444.6484375
26.5799999237061,87427.3203125
26.5900001525879,88217.421875
26.6000003814697,88145.640625
26.6100006103516,89006.6875
26.6200008392334,90152.484375
26.6299991607666,92358.9765625
26.6399993896484,92315.7421875
26.6499996185303,93007.5
26.6599998474121,94021.9296875
26.6700000762939,96425.5
26.6800003051758,97954.1796875
26.6900005340576,98603.3203125
26.7000007629395,99893.4140625
26.7099990844727,101099.3671875
26.7199993133545,102028.4609375
26.7299995422363,103233.484375
26.7399997711182,104866.296875
26.75,105991.671875
26.7600002288818,107085.140625
26.7700004577637,107751.03125
26.7800006866455,109272.9765625
26.7900009155273,111500.5625
26.7999992370605,112759.6640625
26.8099994659424,113211.34375
26.8199996948242,114036.9296875
26.8299999237061,115829.953125
26.8400001525879,116929.375
26.8500003814697,118515.3671875
26.8600006103516,120612.8125
26.8700008392334,121912.03125
26.8799991607666,122643.1796875
26.8899993896484,123571.140625
26.8999996185303,125575.1171875
26.9099998474121,126756.3125
26.9200000762939,127968.6484375
26.9300003051758,130437.53125
26.9400005340576,131810.125
26.9500007629395,132594.6875
26.9599990844727,133430.640625
26.9699993133545,134667.375
26.9799995422363,136533.328125
26.9899997711182,137965.046875
27,139865.546875
27.0100002288818,142043.21875
27.0200004577637,143168.203125
27.0300006866455,143212.953125
27.0400009155273,145874.96875
27.0499992370605,148261.921875
27.0599994659424,149812.6875
27.0699996948242,150908.453125
27.0799999237061,153449.921875
27.0900001525879,155687.203125
27.1000003814697,156732.84375
27.1100006103516,157854.796875
27.1200008392334,159730.828125
27.1299991607666,162084.375
27.1399993896484,163003.296875
27.1499996185303,163538.390625
27.1599998474121,165187.84375
27.1700000762939,166376.765625
27.1800003051758,168472.265625
27.1900005340576,169780.265625
27.2000007629395,170637.9375
27.2099990844727,171685.578125
27.2199993133545,174396.453125
27.2299995422363,174139.078125
27.2399997711182,176270.140625
27.25,178448.46875
27.2600002288818,180250.71875
27.2700004577637,181312.921875
27.2800006866455,181017.875
27.2900009155273,181945.28125
27.2999992370605,183857.53125
27.3099994659424,185538.328125
27.3199996948242,186282.703125
27.3299999237061,187150.671875
27.3400001525879,188147.5
27.3500003814697,188777.65625
27.3600006103516,189151.84375
27.3700008392334,190782.53125
27.3799991607666,189320.21875
27.3899993896484,188849.09375
27.3999996185303,189805.4375
27.4099998474121,190205.140625
27.4200000762939,191223.53125
27.4300003051758,190161.375
27.4400005340576,189389.28125
27.4500007629395,191514.671875
27.4599990844727,190521.859375
27.4699993133545,190289.296875
27.4799995422363,190176.3125
27.4899997711182,190519.984375
27.5,190493.703125
27.5100002288818,189489.9375
27.5200004577637,188591.046875
27.5300006866455,186736.921875
27.5400009155273,186246.578125
27.5499992370605,186592.359375
27.5599994659424,186343.78125
27.5699996948242,184962.0625
27.5799999237061,183160.3125
27.5900001525879,181420.28125
27.6000003814697,180710.8125
27.6100006103516,179578.28125
27.6200008392334,178089.265625
27.6299991607666,176303.4375
27.6399993896484,174815.8125
27.6499996185303,171219.171875
27.6599998474121,170308.3125
27.6700000762939,169996.046875
27.6800003051758,169805.390625
27.6900005340576,164916.078125
27.7000007629395,163413.125
27.7099990844727,162059.578125
27.7199993133545,158993.078125
27.7299995422363,156844.8125
27.7399997711182,156187.703125
27.75,154769.75
27.7600002288818,153198.515625
27.7700004577637,150260.734375
27.7800006866455,147251.875
27.7900009155273,145738.609375
27.7999992370605,143902.046875
27.8099994659424,141613.515625
27.8199996948242,140496.140625
27.8299999237061,138830.25
27.8400001525879,135144.0625
27.8500003814697,133373.125
27.8600006103516,131208.625
27.8700008392334,128656.7578125
27.8799991607666,126770.875
27.8899993896484,124128.4296875
27.8999996185303,122232.78125
27.9099998474121,120601.3046875
27.9200000762939,117960.2734375
27.9300003051758,117325.2734375
27.9400005340576,115457.609375
27.9500007629395,112561.4921875
27.9599990844727,111953.0078125
27.9699993133545,110661.4921875
27.9799995422363,107767.1875
27.9899997711182,106245.6953125
28,104640.984375
28.0100002288818,103154.578125
28.0200004577637,103295.5703125
28.0300006866455,101854.65625
28.0400009155273,99728.109375
28.0499992370605,97693.375
28.0599994659424,96266.5234375
28.0699996948242,95353.625
28.0799999237061,94108.8046875
28.0900001525879,92866.8359375
28.1000003814697,91472.765625
28.1100006103516,90566.1015625
28.1200008392334,89965.3515625
28.1299991607666,89022.1015625
28.1399993896484,88609.46875
28.1499996185303,86846.5859375
28.1599998474121,84738.6484375
28.1700000762939,83832.8203125
28.1800003051758,83422.046875
28.1900005340576,83082.0234375
28.2000007629395,83535.03125
28.2099990844727,81475.234375
28.2199993133545,81249.2734375
28.2299995422363,79769.4609375
28.2399997711182,79512.0234375
28.25,78444.8828125
28.2600002288818,77994.9453125
28.2700004577637,76109.4765625
28.2800006866455,75941.0078125
28.2900009155273,75093.2265625
28.2999992370605,73671.3046875
28.3099994659424,73313.6484375
28.3199996948242,71925.59375
28.3299999237061,71026.96875
28.3400001525879,69675.46875
28.3500003814697,68301.203125
28.3600006103516,67367.5625
28.3700008392334,66561.6875
28.3799991607666,65480.80859375
28.3899993896484,64328.30859375
28.3999996185303,63676.21484375
28.4099998474121,61613.93359375
28.4200000762939,60790.34375
28.4300003051758,60774.7421875
28.4400005340576,60736.7265625
28.4500007629395,59219.078125
28.4599990844727,57628.44921875
28.4699993133545,56687.2578125
28.4799995422363,56242.10546875
28.4899997711182,55610.98046875
28.5,54706.734375
28.5100002288818,54063.4140625
28.5200004577637,54265.22265625
28.5300006866455,53592.8203125
28.5400009155273,52661.390625
28.5499992370605,51292.7578125
28.5599994659424,51306.26171875
28.5699996948242,50980.5234375
28.5799999237061,50167.47265625
28.5900001525879,50863.171875
28.6000003814697,50741.9453125
28.6100006103516,49376.9140625
28.6200008392334,48775.9296875
28.6299991607666,48357.10546875
28.6399993896484,48845.31640625
28.6499996185303,47980.234375
28.6599998474121,46478.89453125
28.6700000762939,46527.93359375
28.6800003051758,46788.3359375
28.6900005340576,46189.99609375
28.7000007629395,45231.42578125
28.7099990844727,45300.1796875
28.7199993133545,44824.57421875
28.7299995422363,45154.671875
28.7399997711182,44345.7109375
28.75,44078.1796875
28.7600002288818,44203.86328125
28.7700004577637,43791.3828125
28.7800006866455,43637.77734375
28.7900009155273,43105.0234375
28.7999992370605,42559.15234375
28.8099994659424,41931.18359375
28.8199996948242,42131.01953125
28.8299999237061,42130.30859375
28.8400001525879,41506.50390625
28.8500003814697,41305.1328125
28.8600006103516,40827.50390625
28.8700008392334,41023.19140625
28.8799991607666,40322.72265625
28.8899993896484,40193.9609375
28.8999996185303,40616.19921875
28.9099998474121,40279.69921875
28.9200000762939,40085.12890625
28.9300003051758,39491.23046875
28.9400005340576,38196.6875
28.9500007629395,37991.0234375
28.9599990844727,38312.07421875
28.9699993133545,38489.42578125
28.9799995422363,38130.328125
28.9899997711182,37328.28125
29,37075.5546875
29.0100002288818,36915.03515625
29.0200004577637,37052.97265625
29.0300006866455,37026.34765625
29.0400009155273,37478.84375
29.0499992370605,37188.30859375
29.0599994659424,36754.328125
29.0699996948242,36429.8515625
29.0799999237061,36905.8515625
29.0900001525879,36177.796875
29.1000003814697,35640.53125
29.1100006103516,35594.48828125
29.1200008392334,35365.21875
29.1299991607666,35027.59375
29.1399993896484,34953.63671875
29.1499996185303,35191.3125
29.1599998474121,35323.41015625
29.1700000762939,35055.578125
